ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x18b30,CUS_0x7a1f,March,Diane Bartzw,22,171-91-9087,Accountant,102046.83,8609.9025,3,3,3,-100,,6,5,1.78,1.0,Good,1252.78,42.430452012321744,23 Years and 10 Months,No,0.0,133.25451694475385,High_spent_Large_value_payments,967.7357330552463,Poor
0x17af7,CUS_0x2b76,February,,36,413-67-3802,Developer,25580.34,1886.695,5,3,7,2,"Payday Loan, and Auto Loan",22,11,15.39,6.0,Standard,17.6,37.28221578763596,19 Years and 5 Months,Yes,31.8157283435072,,Low_spent_Small_value_payments,236.6272926417284,Standard
0x174e3,CUS_0xc5f4,June,Ryann,22,#F%$D@*&8,Teacher,71846.32,5777.193333333334,7,10,26,4,"Student Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",32,17,9.05,12.0,Standard,1485.6,39.70243931653488,6 Years and 6 Months,Yes,230.2853428865549,179.49075627502822,High_spent_Small_value_payments,427.9432341717502,Poor
0x1a0ee,CUS_0xbaa0,January,Sonali Paula,5748,622-60-1700,Manager,37361.02_,3280.418333333333,10,6,19,6,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Home Equity Loan",54,22,25.41,12.0,_,2911.75,35.493417655041426,3 Years and 11 Months,Yes,129.87189051717294,131.55872328445042,High_spent_Medium_value_payments,316.61121953170993,Standard
0x170dd,CUS_0x8f9a,August,Ayeshag,22,998-62-0255,Doctor,95529.28,8151.773333333333,8,6,12,6,"Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Personal Loan, and Home Equity Loan",9,19,15.4,5.0,Standard,283.39,25.4966772403064,16 Years and 9 Months,Yes,330.85710980663475,487.599908880776,High_spent_Small_value_payments,256.7203146459226,Standard
0x2f1a,CUS_0x40e6,May,ra Hudsonp,42,539-46-2692,Accountant,20492.45,1534.7041666666669,0,7,2,1,Mortgage Loan,13,0,11.69,4.0,Good,429.71,32.312246688443786,25 Years and 9 Months,No,13.23985241130044,177.16250487435215,Low_spent_Small_value_payments,253.0680593810141,Standard
0x11dbd,CUS_0x51e5,April,,31,001-11-0655,Teacher,8535.405,611.28375,7,5,34,2,"Not Specified, and Not Specified",41,17,16.18,10.0,Standard,1525.95,30.59733844496265,19 Years and 8 Months,NM,7.981570049242603,41.828344289001535,Low_spent_Large_value_payments,281.3184606617558,Poor
0x2ef6,CUS_0x4354,May,,18,895-48-7601,Entrepreneur,81935.42,6867.951666666668,5,4,9,1,Home Equity Loan,5,15,_,2.0,Good,625.32,32.28877716072687,21 Years and 6 Months,No,66.45771044835497,__10000__,Low_spent_Large_value_payments,560.4874259764962,Poor
0x24d21,CUS_0xb369,August,Gernot Hellero,29,293-45-5704,Media_Manager,85677.29999999999,,1,5,8,1,Debt Consolidation Loan,9,2,8.66,2.0,Good,415.77,24.76355803664748,29 Years and 9 Months,No,49.67208144143834,__10000__,High_spent_Medium_value_payments,701.9886820639045,Standard
0x5108,CUS_0x26a5,March,Emilyh,24,335-81-7203,Lawyer,62862.69,5155.5575,5,5,13,4,"Credit-Builder Loan, Payday Loan, Personal Loan, and Credit-Builder Loan",22,8,7.45,7.0,_,676.09,26.27704835214508,19 Years and 5 Months,Yes,116.31282643774723,390.334383327076,Low_spent_Medium_value_payments,288.90854023517664,Standard
0xe8bb,CUS_0x7429,June,Kumarz,30,378-86-7375,Manager,38861.72,3511.476666666667,4,5,11,1,Mortgage Loan,10,0,3.83,4.0,Good,107.29,32.93503000069668,31 Years and 1 Months,No,26.06920391407017,303.271693503383,Low_spent_Small_value_payments,311.80676924921363,Good
0x244a3,CUS_0x8cce,June,Deutschp,36,085-98-2156,Teacher,29969.66,2418.471666666667,8,6,18,1,Auto Loan,24,16,11.97,5.0,Standard,157.07,28.116445662356423,22 Years and 7 Months,NM,14.380461753694744,51.66662723909462,!@9#%8,425.80007767387735,Standard
0x21349,CUS_0x13d1,August,Lt,22,689-84-3896,Musician,22020.37,1605.030833333333,5,6,6,3,"Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",19,,5.14,9.0,Good,1343.64,30.789167712299648,26 Years and 4 Months,No,36.59863068535586,208.7493739989156,Low_spent_Small_value_payments,205.1550786490619,Poor
0x24a59,CUS_0x674a,April,Grant McCoolq,18,009-00-5894,Musician,70328.66,5682.721666666667,0,1,8,4,"Student Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",1,9,-0.94,3.0,_,1032.76,32.647412395147185,25 Years and 1 Months,No,223.7227251368716,124.22286625870993,High_spent_Medium_value_payments,470.3265752710853,Good
0x7c1f,CUS_0xabc9,June,Ann Saphirp,35,691-56-6885,Accountant,28415.93,2241.994166666667,2,2,12,2,"Personal Loan, and Payday Loan",7,7,2.4,1.0,Good,1112.8,29.31012603244376,24 Years and 1 Months,No,35.469400999269865,__10000__,Low_spent_Large_value_payments,387.1157271524549,Good
0x16099,CUS_0x6573,August,Jamesp,34,682-25-4861,Doctor,8922.155,957.5129166666668,6,8,24,7,"Personal Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Payday Loan, Payday Loan, and Home Equity Loan",26,,18.61,9.0,Bad,4648.32,39.490785697305725,2 Years and 4 Months,Yes,48.5390051835844,102.11048074801573,!@9#%8,235.10180573506653,Good
0x1bd8d,CUS_0x2141,August,Gabriella Bruschio,38,148-28-8279,Entrepreneur,14235.22,975.2683333333332,10,8,25,2,"Mortgage Loan, and Not Specified",21,23,-0.16000000000000014,11.0,Bad,2072.25,23.806075487259804,13 Years and 0 Months,Yes,18.49661877239892,63.984177519482785,High_spent_Small_value_payments,275.0460370414516,Poor
0x886f,CUS_0x5e3e,February,"OGrady""z",31,956-17-1632,Architect,29020.27,2456.355833333333,1,3,7,1,Home Equity Loan,-2,8,8.29,0.0,Good,536.36,39.48902704417251,31 Years and 6 Months,No,12.127443298919683,204.48140126369134,Low_spent_Small_value_payments,319.0267387707224,Standard
0x13b83,CUS_0x51c0,June,Yoox,32,591-34-8676,Mechanic,14834.98,,7,5,17,6,"Auto Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Student Loan",35,2021,8.52,6.0,Bad,4183.81,28.115816044106275,,NM,55.2147458952452,150.3864989901721,Low_spent_Small_value_payments,208.02358844791604,Standard
0xa25f,CUS_0xb583,June,Breidthardtb,43,035-00-5411,Journalist,34192.02,2824.335,1,1,8,3,"Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",9,-3,5.91,5.0,_,178.65,23.6735208879177,30 Years and 3 Months,NM,61.64205859402002,181.1233580735519,Low_spent_Small_value_payments,329.66808333242807,Good
0xccf6,CUS_0x1de6,January,Moonr,14,024-88-0191,Manager,40445.44,3152.453333333333,8,6,33,6,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",51,20,19.06,11.0,Bad,3484.72,35.82728346029367,11 Years and 3 Months,NM,123.10067684437394,118.46079904765159,High_spent_Medium_value_payments,323.68385744130785,Poor
0x53ef,CUS_0x48e,February,Tomm,29,627-30-1936,_______,31936.05,2432.3375,3,7,11,4,"Student Loan, Auto Loan, Personal Loan, and Payday Loan",5,11,14.79,1.0,Standard,1380.76,26.49513068045111,25 Years and 2 Months,Yes,98.14745279416854,__10000__,Low_spent_Small_value_payments,148.302866652701,Standard
0x13b5c,CUS_0x268d,March,Mikei,29,155-62-2004,Architect,32842.44,2905.870000000001,5,3,5,3,"Debt Consolidation Loan, Home Equity Loan, and Payday Loan",21,13,15.08,3.0,Standard,1399.25,30.05794428393152,31 Years and 10 Months,Yes,48.04155062934953,24.71225328673577,High_spent_Large_value_payments,457.83319608391474,Standard
0xc137,CUS_0x4ddb,June,Dmitry Zhdannikovc,53,#F%$D@*&8,Architect,40457.96,,821,6,6,0,,29,6,5.86,2434.0,Good,340.15,28.143703594108075,21 Years and 7 Months,No,0.0,324.64988295360854,Low_spent_Small_value_payments,285.09978371305823,Poor
0x10101,CUS_0x6f2d,April,,48,474-41-2078,Lawyer,71503.76,,3,4,9,3,"Student Loan, Home Equity Loan, and Credit-Builder Loan",20,16,7.37,3.0,Standard,1254.71,27.787902001206284,27 Years and 1 Months,NM,110.85058407203132,234.2579275410725,Low_spent_Large_value_payments,492.1561550535628,Poor
0x7725,CUS_0xbab2,April,Rhysd,35,429-23-9903,Architect,27752.64,2105.72,3,4,12,1,Debt Consolidation Loan,30,16,8.27,6.0,Standard,915.19,31.54024180965862,12 Years and 11 Months,NM,16.180335372840187,90.727890978498,High_spent_Small_value_payments,363.6637736486618,Standard
0x10eca,CUS_0x5157,May,Busvinen,36,561-50-6583,Writer,19012.94,1805.4116666666664,8,6,31,2,"Debt Consolidation Loan, and Auto Loan",17,15_,15.81,8.0,_,2670.43,27.06906413907661,8 Years and 2 Months,Yes,25.1602705064398,24.8832195159694,High_spent_Medium_value_payments,380.4976766442575,Poor
0x5000,CUS_0x63c2,March,Xiaoyi Shaoy,49,602-93-9483,Accountant,151085.88,12540.49,2,7,6,3,"Student Loan, Mortgage Loan, and Student Loan",1,7,2.25,1.0,_,1015.74,34.82468766959971,32 Years and 11 Months,No,323.015109995819,231.30434428395364,!@9#%8,939.7295457202274,Standard
0x5562,CUS_0x950d,January,Robinx,38,205-57-7066,Developer,28253.72,2460.476666666667,4,6,14,0,,18,12,4.93,2.0,Standard,1098.38,29.36277847948945,32 Years and 3 Months,Yes,0.0,66.7841179864241,High_spent_Small_value_payments,439.2635486802426,Standard
0x24fd4,CUS_0x1ec2,March,Rossr,21_,258-93-2064,Scientist,34458.06,3142.505,9,10,29,5,"Auto Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Payday Loan",22,,26.59,11.0,Bad,4404.79,34.04877617122931,13 Years and 7 Months,Yes,119.62245779905994,191.8049793614358,Low_spent_Medium_value_payments,282.8230628395042,Standard
0x15644,CUS_0x68ef,March,McMillant,30,889-56-0995,_______,45012.72,3809.06,4,3,9,4,"Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",11,20,13.9,5.0,_,1847.52,36.28075088762896,20 Years and 3 Months,Yes,80.41683365112083,194.7183087520344,Low_spent_Small_value_payments,395.7708575968448,Standard
0x21407,CUS_0x9967,June,Jessica Wohlu,51,279-53-1053,Musician,52410.5,4650.541666666667,7,5,2,-100,,11,8,7.59,4.0,Good,1147.16,31.44573739639545,16 Years and 1 Months,NM,0.0,276.93188969574106,Low_spent_Medium_value_payments,468.1222769709256,Good
0x1a514,CUS_0x9190,July,Dave Grahamy,-500,901-17-8728,Musician,8501.93,745.4941666666667,10,5,32,5,"Personal Loan, Student Loan, Mortgage Loan, Not Specified, and Auto Loan",44,25,17.14,11.0,Bad,3926.49,36.5062681258564,5 Years and 11 Months,NM,18.29494792177916,0.0,High_spent_Large_value_payments,288.1002908419971,Poor
0xfcf6,CUS_0x516c,January,Julie Steenhuysena,47,324-60-4563,Accountant,38391.66,2921.3050000000007,4,1,1,1,Mortgage Loan,3,2,7.08,2.0,Good,271.61,31.352741325743608,24 Years and 1 Months,No,24.362192648400157,58.048766840449076,High_spent_Medium_value_payments,459.7195405111509,Good
0x100ad,CUS_0x7197,April,Douglas Busvinet,44,727-45-8294,_______,48824.14_,3357.19328039402,8,4,16,3,"Payday Loan, Debt Consolidation Loan, and Student Loan",30,14,10.55,5.0,Standard,651.27,26.7017370314804,18 Years and 7 Months,Yes,496.37596295087417,263.2939435377255,!@9#%8,323.98297978404685,Standard
0x1f46a,CUS_0x708f,January,Koh Guiw,27,084-46-9177,Journalist,38378.18,,7,10,34,5,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Student Loan, and Not Specified",43,23,9.98,9.0,Bad,2056.14,36.60354227817157,19 Years and 11 Months,Yes,99.13710904495196,120.40213082699492,High_spent_Medium_value_payments,336.1789267947198,Poor
0x3dd0,CUS_0x64c0,March,Clementl,15,644-67-7119,Media_Manager,9737.955,652.49625,7,10,29,4,"Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",59,19,4.28,10.0,Bad,1916.48,29.32538494426128,10 Years and 6 Months,Yes,30.519958217182158,58.87448323643817,Low_spent_Medium_value_payments,255.8551835463797,Poor
0x13a4b,CUS_0xb7f7,June,Robiny,24_,447-43-3640,Teacher,66250.64_,5613.886666666666,8,6,18,7,"Auto Loan, Mortgage Loan, Student Loan, Personal Loan, Personal Loan, Not Specified, and Not Specified",49,8,13.28,8.0,Standard,2073.32,31.94498172849376,6 Years and 1 Months,Yes,249.1620826334104,358.74110489185233,High_spent_Small_value_payments,213.485479141404,Standard
0x1c375,CUS_0x4b4,August,Arunai,29,334-73-3962,Engineer,7112.665,,9,8,16,6,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Home Equity Loan",22,24,27.68,12.0,_,4649.87,39.6155563065731,7 Years and 3 Months,Yes,25.96556898583236,26.62311831082404,High_spent_Medium_value_payments,272.7835210366769,Standard
0x4855,CUS_0xa6a3,August,Katea,35,683-20-9568,Engineer,42018.21,3544.5175,0,7,6,2,"Not Specified, and Student Loan",3,,15.27,5.0,Good,421.99,38.48277683963608,19 Years and 11 Months,No,46.28765687816973,67.45480558017283,High_spent_Medium_value_payments,490.70928754165743,Good
0x55f8,CUS_0x4963,July,Olivial,52,358-31-1093,Accountant,94216.14,7587.345,3,6,5,1,Personal Loan,22,16,3.71,2.0,Standard,355.07,30.277826272088173,22 Years and 3 Months,Yes,59.90667334671614,164.87902518895015,!@9#%8,773.9488014643338,Poor
0x9eaa,CUS_0x2b2d,May,Axelk,29,600-73-4577,Engineer,28119.52,2151.293333333333,3,6,17,0,,18,17,8.54,4.0,Standard,917.64,26.454376481970822,29 Years and 7 Months,Yes,0.0,76.07605557381433,High_spent_Medium_value_payments,389.05327775951895,Standard
0x1a991,CUS_0x8d21,April,Mattv,15,473-47-6936,Entrepreneur,58518.0,4792.5,10,10,33,4,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",50,18,15.56,9.0,Bad,2006.6,39.47668948061312,8 Years and 6 Months,Yes,188.40107706434077,186.30960985046784,High_spent_Small_value_payments,364.5393130851914,Poor
0x1d993,CUS_0xad90,June,Lucia Mutikania,23,918-30-9013,Writer,15820.755,1606.39625,7,4,9,2,"Student Loan, and Credit-Builder Loan",17,12,16.7,5.0,Standard,590.29,33.47551171981888,28 Years and 2 Months,Yes,17.780309351984886,104.68759090068956,Low_spent_Small_value_payments,328.17172474732564,Standard
0x7fd1,CUS_0x65cf,April,,-500,099-60-2680,Journalist,72145.32,5822.1100000000015,1,6,10,0,,8,10,_,0.0,_,1285.49,29.64020959416101,27 Years and 1 Months,No,0.0,226.1216690901501,High_spent_Medium_value_payments,606.0893309098501,Standard
0x1b721,CUS_0x2472,August,Bradenl,54,530-80-8025,Teacher,78113.56,,0,4,5663,2,"Payday Loan, and Home Equity Loan",8,10,10.28,7.0,Good,978.3,42.66486378980185,24 Years and 11 Months,No,103.3982068456582,122.83942913291372,High_spent_Medium_value_payments,672.4086973547613,Poor
0x49d2,CUS_0x2cbc,May,Carlosm,53,698-09-7729,Mechanic,105997.47,,3,2,8,0,,14,2,2.85,5.0,_,1023.62,39.831029566914296,32 Years and 8 Months,No,0.0,145.6245387780545,High_spent_Large_value_payments,965.4877112219457,Good
0x24794,CUS_0x6ae4,March,Daniel Basesy,22,604-88-3417,Musician,25656.05,2407.0041666666666,4,4,10,0,,17,10,7.300000000000002,,Standard,1084.02,26.813311346285843,,NM,0.0,112.00293224517,Low_spent_Small_value_payments,418.69748442149665,Standard
0x977d,CUS_0x4be2,April,Christinaj,44,#F%$D@*&8,Manager,7201.505,488.1254166666666,6,5,29,5,"Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",17,9,14.2,11.0,_,2452.08,22.229324299056167,13 Years and 6 Months,Yes,24.900268505522515,52.97006488887091,Low_spent_Small_value_payments,260.9422082722733,Poor
0x19d9f,CUS_0x99d9,June,Laurenceu,38,248-26-6478,Media_Manager,19850.31,1688.1925,6,7,15,5,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",40,24,6.57,10.0,Bad,3531.0,33.994203286067325,14 Years and 3 Months,Yes,74.86545482818141,33.96247495482265,High_spent_Medium_value_payments,309.99132021699603,Poor
0x23755,CUS_0x436c,August,Johnson Jilianq,52,807-28-6080,Journalist,41942.1,3355.175,0,3,1,1,Student Loan,8,12,16.259999999999998,6.0,Good,1303.34,37.2025217260174,33 Years and 2 Months,No,19.649050373643195,120.59500202641578,High_spent_Medium_value_payments,445.27344759994105,Poor
0x1cb23,CUS_0x5da2,June,,30,977-34-2256,Lawyer,17924.07,,6,506,31,6,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",31,21,5.46,,_,1680.63,33.02947217875354,14 Years and 0 Months,Yes,57.02968503714198,58.80371354787009,High_spent_Small_value_payments,274.5338514149879,Standard
0x1f94d,CUS_0x4696,April,Paul Carreln,24,422-83-4403,Accountant,46783.08,4058.59,3,7,20,7,"Personal Loan, Personal Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",22,11,8.04,6.0,Standard,1558.33,37.978216506456754,13 Years and 6 Months,NM,236.3197006260011,82.44019210250977,High_spent_Medium_value_payments,337.0991072714892,Standard
0x1f105,CUS_0x63d4,August,Growy,55,#F%$D@*&8,Developer,23455.12,2006.5933333333328,8,7,18,2,"Mortgage Loan, and Auto Loan",11,15,9.96,2.0,_,317.45,25.6563744603369,,Yes,26.97640610780856,247.09391859738983,Low_spent_Small_value_payments,216.589008628135,Standard
0x178b6,CUS_0x9513,January,Ryan Vlastelicad,36,952-99-9037,Mechanic,43268.79,3351.7325,0,1,10,3,"Not Specified, Student Loan, and Mortgage Loan",5,2,2.34,0.0,Good,815.23,26.48961861844441,,No,60.25966412457921,83.82036720771144,High_spent_Medium_value_payments,441.0932186677093,Good
0x117be,CUS_0xbacd,May,,37,704-18-6692,Manager,87246.15,7564.5125,4,3,10,2,"Debt Consolidation Loan, and Auto Loan",26,18,6.63,1.0,Standard,494.16,34.70496103632447,20 Years and 9 Months,No,116.97982971102316,559.1108456031385,Low_spent_Large_value_payments,350.3605746858384,Standard
0x23fb2,CUS_0x8844,January,Krishnang,35,022-30-0518,Mechanic,165396.2,,5,4,6,3,"Student Loan, Credit-Builder Loan, and Payday Loan",11,6,8.120000000000001,2.0,Good,1078.62,26.660724862552986,30 Years and 3 Months,No,263.0198806937336,425.35765825410004,Low_spent_Large_value_payments,939.1241277188333,Good
0x1ff95,CUS_0x3f35,April,Mettea,44,120-70-0061,Accountant,26683.75_,2224.645833333333,7,5,16,1,Payday Loan,28,10,10.85,2.0,Standard,1186.43,27.92371746125832,26 Years and 4 Months,No,21.99380359276228,36.53596805782461,High_spent_Medium_value_payments,413.9348116827465,Standard
0x1b385,CUS_0xb824,August,,48,#F%$D@*&8,Mechanic,40021.11,3233.0925,3,5,6,1,Debt Consolidation Loan,-2,9,3.44,2.0,Good,148.4,33.994033510640875,,No,19.37656741508198,61.17655434944329,High_spent_Medium_value_payments,492.75612823547476,Poor
0xb610,CUS_0xb6a5,July,Moonu,20,986-22-2853,Architect,71633.48,5783.456666666666,5,4,3,0,,15,,9.18,6.0,Good,157.93,26.872175025801468,33 Years and 1 Months,No,0.0,120.49505624755581,High_spent_Large_value_payments,697.8506104191107,Standard
0xe034,CUS_0x825b,July,,31,909-47-3110,Media_Manager,27592.7,2357.391666666667,8,7,12,4,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Student Loan",23,19,4.45,4.0,Standard,1310.17,28.52705551005656,29 Years and 7 Months,No,61.62016242641794,151.55508203893731,Low_spent_Medium_value_payments,302.56392220131147,Good
0x6224,CUS_0x2189,March,Shalal-Esao,24,529-93-5266,Writer,24131.57,2144.964166666666,7,7,13,2,"Home Equity Loan, and Debt Consolidation Loan",18,5,-5.49,0.0,Standard,1246.66,32.13639102631055,17 Years and 1 Months,NM,38.599643950314494,220.2566999388932,Low_spent_Small_value_payments,245.64007277745895,Standard
0x1f546,CUS_0x8a36,May,,37,509-64-1439,Entrepreneur,34102.64,2742.8866666666668,7,5,26,5,"Mortgage Loan, Personal Loan, Student Loan, Not Specified, and Auto Loan",17,16,6.25,6.0,Bad,4057.35,30.46497123649387,9 Years and 9 Months,Yes,140.11980298030753,47.10343071573928,High_spent_Medium_value_payments,337.0654329706199,Standard
0x8e1c,CUS_0x37ea,March,Wanfengw,54,435-51-0275,Scientist,121107.9,9980.325,0,7,5,0,,23,3,9.41,3.0,Good,1490.72,36.034300256663045,16 Years and 3 Months,No,0.0,560.2398719442857,Low_spent_Large_value_payments,707.7926280557144,Poor
0x24d81,CUS_0x917d,August,Greg Roumeliotish,38,149-85-6915,Accountant,14871.095,,3,1299,7,2,"Home Equity Loan, and Mortgage Loan",14,0,8.62,5.0,Good,725.09,29.787950843065424,17 Years and 2 Months,No,23.61909190569991,,Low_spent_Medium_value_payments,294.47254630133665,Good
0x15378,CUS_0x47c8,July,Rothackerm,15,791-33-3539,Scientist,9134.4_,628.1999999999998,10,9,15,5,"Payday Loan, Auto Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",45,15,1.63,13.0,Bad,1640.86,27.397025776017408,14 Years and 1 Months,Yes,36.93670397899825,62.661610509093784,Low_spent_Small_value_payments,253.22168551190796,Standard
0x10096,CUS_0x48e6,May,,55,248-30-7023,Writer,52042.32_,3780.988059572468,3,7,7,1,Not Specified,30,10,6.86,0.0,_,1160.3,34.34209063378148,22 Years and 1 Months,NM,389.1598076586161,130.27908462739398,High_spent_Medium_value_payments,493.519048141522,Standard
0xcc61,CUS_0x9c19,August,Chavez-Dreyfusse,23,470-98-3389,Scientist,79556.12,6800.676666666666,8,6,9,7,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Mortgage Loan, and Auto Loan",17,10,10.09,5.0,Standard,2393.45,27.269603413126426,,Yes,406.76569517739233,78.25506944289806,High_spent_Large_value_payments,435.0469020463763,Poor
0x1f4ef,CUS_0x61a7,February,Alastair Sharpa,35,859-61-0650,Accountant,33785.2,,4,6,14,3,"Debt Consolidation Loan, Not Specified, and Payday Loan",16,20,24.18,7.0,_,1588.18,27.54503727328625,6 Years and 6 Months,Yes,59.13881949115839,42.91653765300361,High_spent_Medium_value_payments,419.2879761891712,Poor
0x9dab,CUS_0x38b2,February,Malonel,30,379-55-6476,Media_Manager,26509.67,,8,7,18,2_,"Mortgage Loan, and Payday Loan",24,20,14.37,4.0,Standard,1259.9,36.44981038346749,24 Years and 0 Months,Yes,171.8100062854761,96.92326885149383,High_spent_Small_value_payments,320.71317331041075,Standard
0x120e5,CUS_0xb2b5,August,Jessicau,32,824-84-8056,Mechanic,43985.8,3898.4833333333336,5,4,5,0,,6,19,5.56,3.0,Standard,715.46,26.826604251540083,25 Years and 5 Months,Yes,0.0,289.54317178023564,Low_spent_Small_value_payments,390.30516155309766,Standard
0x16898,CUS_0x2043,March,James Pomfretz,28,013-68-1261,Entrepreneur,15301929.0,3500.88,8,7,17,4,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Personal Loan",20,4302,12.71,7.0,_,2613.46,24.252425552225013,18 Years and 7 Months,Yes,57261.0,86.74810790711882,High_spent_Medium_value_payments,378.67692594606063,Standard
0x729a,CUS_0x3bc5,May,ernie Woodallv,25,#F%$D@*&8,Developer,18863.28,,9,7,33,-100,"Payday Loan, Credit-Builder Loan, Personal Loan, Personal Loan, Auto Loan, and Auto Loan",49,23,6.68,8.0,Bad,1505.76,27.30584427595053,12 Years and 6 Months,Yes,49.78859567660973,167.62247873509492,Low_spent_Small_value_payments,224.18292558829538,Poor
0x148a3,CUS_0x843,June,"OCallaghan""e",33,122-62-5484,Scientist,17912.65,1665.7208333333335,9,5,25,7,"Debt Consolidation Loan, Personal Loan, Personal Loan, Not Specified, Credit-Builder Loan, Payday Loan, and Not Specified",21,21,16.19,7.0,Bad,2822.13,26.250185393136015,6 Years and 10 Months,Yes,57.04388305971095,220.8248835840446,Low_spent_Small_value_payments,178.70331668957778,Poor
0x1ace5,CUS_0x6c9b,April,Arunag,38,590-27-4725,Lawyer,17135.68_,,8,5,18,2,"Student Loan, and Auto Loan",17,8_,18.15,8.0,Standard,1055.36,34.62079435091457,12 Years and 1 Months,Yes,27.65691337084893,__10000__,Low_spent_Small_value_payments,366.8875493804003,Standard
0x20317,CUS_0x7c71,February,Helena Soderpalmn,33,232-13-7134,Teacher,16743.345_,1292.2787500000004,2,4,5,0,,14,4,4.21,1.0,Good,1272.03,31.147779409190505,,No,0.0,164.5474095810223,Low_spent_Small_value_payments,254.68046541897775,Good
0x1b0a6,CUS_0x2748,May,Euan Rochac,35,497-31-1000,Accountant,35771.08,3024.9233333333336,4,4,10,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",6,14,1.23,,Standard,1081.2,33.832495774116786,28 Years and 11 Months,Yes,60.846216151506425,267.60039176808965,Low_spent_Medium_value_payments,254.0457254137373,Standard
0x2857,CUS_0xc081,February,Richardd,14,736-71-7699,Writer,85423.16,7000.596666666667,6,3,14,2,"Personal Loan, and Home Equity Loan",30,20,16.94,6.0,Standard,902.37,29.47403252970412,13 Years and 4 Months,Yes,120.14163365552628,500.07396282145066,Low_spent_Medium_value_payments,359.8440701896897,Standard
0x620c,CUS_0x2a83,March,Hetznera,21,#F%$D@*&8,Doctor,140794.6,11465.883333333331,6,7,13,3,"Home Equity Loan, Student Loan, and Debt Consolidation Loan",23,10,7.81,2.0,Standard,288.92,30.94807601292775,28 Years and 6 Months,No,330.19679416042425,294.44391619977176,High_spent_Large_value_payments,761.9476229731374,Standard
0x6f20,CUS_0x1488,March,Kirstiny,38,856-92-9467,_______,7468.77,681.3975,8,8,29,-100,"Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",60,24,27.82,11.0,_,2550.65,39.42709212616201,13 Years and 5 Months,Yes,44.48134887065773,17.957278531225807,Low_spent_Large_value_payments,275.70112259811646,Standard
0x62b6,CUS_0xb004,May,Manojj,54,200-25-2968,Developer,10563.445_,751.2870833333333,7,5,12,1,Debt Consolidation Loan,16,15_,4.2,1.0,Standard,984.62,39.46554382908201,17 Years and 0 Months,No,5.968634608828611,67.68207301905096,Low_spent_Small_value_payments,291.4780007054538,Standard
0x70d1,CUS_0x28f3,April,Singhv,34,995-69-9991,Lawyer,56038.28,,5,4,10,2,"Personal Loan, and Credit-Builder Loan",10,14,8.03,4.0,Good,264.52,37.27778520665846,21 Years and 0 Months,No,76.22103398122317,520.4014032475028,Low_spent_Small_value_payments,179.46322943794067,Good
0x492d,CUS_0x3356,August,Henryl,47,050-91-7855,Doctor,30081.37,2333.780833333333,1,2,3,1,Mortgage Loan,1,,9.18,1.0,Good,1421.99,34.51946336159577,30 Years and 4 Months,No,13.67171284481858,195.85327085340077,!@9#%8,293.853099635114,Good
